------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------Team Sports Scouting (TSS):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Team Sports Scouting System is used by various employees of the club, including the head coach, the director of the club and the scouts. It is the role of the head coach to identify designated player profiles for future signings, which includes designated target positions for a player (e.g. GK for goalkeeper, LB for left back, etc.), and other player attributes (identified by a name and a value).

Scouts may note players a long list who seem to match a designated target profile at any time. This long list is periodically evaluated by the head scout when setting up scouting assignments for his team to investigate a specific player more thoroughly. As the completion of a scouting assignment, the scout submits a scouting report about the player, which includes the pros and cons of the player as well as a recommendation (e.g. key player, first team player, reserve team player, prospective player, not a good signing). 

After comparing first scouting results for a designated player profile, the head coach and the head scout decide upon which players to move to the short list. Several other rounds of scouting can be carried out for each short-listed player as part of scouting assignments-some of which is carried out by the head scout himself. If a player is finally recommended for signing by the head scout, the director makes an official offer for the player.

AI:Enumerations:
1. PlayerPosition
   - GK (Goalkeeper)
   - LB (Left Back)
   - etc.

Classes:
1. Employee
   - Attributes: 
     - role

2. HeadCoach
   - Attributes:
     - designatedPlayerProfiles

3. Director
   - Attributes:
     - officialOffer

4. Scout
   - Attributes:
     - longList
     - scoutingAssignments

5. Player
   - Attributes:
     - name
     - value

6. ScoutingReport
   - Attributes:
     - pros
     - cons
     - recommendation

7. ShortList
   - Attributes:
     - players

8. ScoutingAssignment
   - Attributes:
     - player
     - scoutingResults

9. OfficialOffer
   - Attributes:
     - player

10. ScoutingResult
    - Attributes:
      - roundNumber
      - scout

Attributes:
- designatedPlayerProfiles: List of designated player profiles for future signings
- longList: List of players noted by scouts that match designated target profiles
- scoutingAssignments: List of scouting assignments for scouts to investigate players
- name: Name of a player attribute
- value: Value of a player attribute
- pros: Positive aspects of a player in a scouting report
- cons: Negative aspects of a player in a scouting report
- recommendation: Recommendation for a player in a scouting report
- players: List of players in a short list
- scoutingResults: List of scouting results for a player
- roundNumber: Number of the scouting round
- scout: Scout who conducted the scouting

These classes and attributes represent the entities and relationships in the Team Sports Scouting System as described in the given description."
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. PlayerPosition(GK, LB, etc.): Represents the designated target positions for a player in the scouting system.

Classes:
1. Employee(role: string): Represents an employee in the club with a specific role.
2. HeadCoach(designatedPlayerProfiles: List<PlayerPosition>): Represents the head coach who identifies designated player profiles for future signings.
3. Director(officialOffer: OfficialOffer): Represents the director who makes official offers for players.
