------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------OTS:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The OTS is used by students and tutors where a tutor may also be a student. At registration, tutors need to provide their name, email address and bank account. After that, tutors may offer online tutoring in different subjects (e.g. mathematics, science, literature, etc.) by providing their level of expertise (e.g. primary school level, high school level, university level) in the given subject and their hourly price of a tutoring session (which may again be subject specific). Tutors may specify their weekly availability for tutoring sessions (e.g. Thursdays from 10:00 to 11:30).
Registered students (with a name and an email address) may browse available tutoring offers in a specific subject and then make a tutoring request from the designated tutor by specifying the level of tutoring. This request should suggest the target date and time of the first tutoring session. The tutor may confirm the requested tutoring session or offer a session at another slot. Once the session is agreed, the tutor and the student is expected to turn up at the given time for tutoring. During the tutoring session, the student and the tutor may agree upon to schedule follow-up a tutoring session. After the actual tutoring session, the student pays for the session (with a credit card or wire transfer).
A tutoring session may be cancelled by either the student or the tutor. However, if the student cancels less than 24 hours prior to the session then 75% of the session’s price has to be paid. If the tutor cancels within 24 hours then he/she needs to offer a 25% discount for his/her next session to the same student.

AI:**Enumerations:**
1. Subject (e.g. mathematics, science, literature)
2. Level of expertise (e.g. primary school level, high school level, university level)
3. Day of the week (e.g. Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday)

**Classes:**
1. Person
    - Attributes:
      - name: String
      - email: String
2. Tutor extends Person
    - Attributes:
      - bankAccount: String
      - subjects: List<Subject>
      - expertise: List<LevelOfExpertise>
      - hourlyPrice: Map<Subject, Double>
      - availability: Map<DayOfWeek, TimeSlot>
3. Student extends Person
    - Attributes:
      - creditCard: String
4. TutoringSession
    - Attributes:
      - tutor: Tutor
      - student: Student
      - subject: Subject
      - levelOfTutoring: LevelOfExpertise
      - dateTime: LocalDateTime
      - status: SessionStatus
5. SessionStatus
    - Enumerations:
      - REQUESTED
      - CONFIRMED
      - CANCELLED
6. TimeSlot
    - Attributes:
      - startTime: LocalTime
      - endTime: LocalTime

**Attributes:**
- Person
  - name: String
  - email: String
- Tutor
  - bankAccount: String
- Student
  - creditCard: String
- TutoringSession
  - status: SessionStatus"
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:**Enumerations:**
1. Subject (mathematics, science, literature): Represents different subjects for tutoring offers.
2. Level of expertise (primary school level, high school level, university level): Represents the expertise levels in a subject.
3. Day of the week (Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday): Represents the days of the week for availability.

**Classes:**
1. Person(name: String, email: String): Represents a generic person with name and email attributes.
