------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------TSS:
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Team Sports Scouting System is used by various employees of the club, including the head coach, the director of the club and the scouts. It is the role of the head coach to identify designated player profiles for future signings, which includes designated target positions for a player (e.g. GK for goalkeeper, LB for left back, etc.), and other player attributes (identified by a name and a value).

Scouts may note players a long list who seem to match a designated target profile at any time. This long list is periodically evaluated by the head scout when setting up scouting assignments for his team to investigate a specific player more thoroughly. As the completion of a scouting assignment, the scout submits a scouting report about the player, which includes the pros and cons of the player as well as a recommendation (e.g. key player, first team player, reserve team player, prospective player, not a good signing). 

After comparing first scouting results for a designated player profile, the head coach and the head scout decide upon which players to move to the short list. Several other rounds of scouting can be carried out for each short-listed player as part of scouting assignments – some of which is carried out by the head scout himself. If a player is finally recommended for signing by the head scout, the director makes an official offer for the player. 

AI:## Enumerations:
1. PlayerPosition (GK, LB, ...)
2. PlayerAttribute (name, value)

## Classes:
1. TeamSportsScoutingSystem
2. HeadCoach
3. Director
4. Scout
5. Player
6. ScoutingAssignment
7. ScoutingReport
8. ShortList
9. OfficialOffer

## Attributes:
### TeamSportsScoutingSystem:
- List\<HeadCoach\> headCoaches
- List\<Director\> directors
- List\<Scout\> scouts
- List\<Player\> designatedPlayerProfiles
- List\<ShortList\> shortLists

### HeadCoach:
- List\<PlayerPosition\> designatedTargetPositions

### Scout:
- List\<Player\> longList
- List\<ScoutingAssignment\> scoutingAssignments

### Player:
- String name
- List\<PlayerAttribute\> attributes

### ScoutingAssignment:
- Player player
- List\<ScoutingReport\> scoutingReports

### ScoutingReport:
- String pros
- String cons
- String recommendation

### ShortList:
- List\<Player\> players

### OfficialOffer:
- Player player"
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. PlayerPosition (GK, LB, ...): Represents the different designated target positions for a player in the scouting system.
2. PlayerAttribute (name, value): Represents the attributes of a player identified by a name and a value.

Classes:
1. TeamSportsScoutingSystem(headCoaches: List<HeadCoach>, directors: List<Director>, scouts: List<Scout>, designatedPlayerProfiles: List<Player>, shortLists: List<ShortList>): Represents the main system used by the club for scouting players.
2. HeadCoach(designatedTargetPositions: List<PlayerPosition>): Represents the head coach who identifies designated player profiles for future signings.
3. Director: Represents the director of the club who makes official offers for players.
4. Scout: Represents the scout who notes players in a long list and submits scouting reports.
5. Player(name: String, attributes: List<PlayerAttribute>): Represents a player with a name and attributes.
