---------------------1/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 TileO associate 1 Game
+ 1 Deck associate 1 Game
+ 1 Die associate 1 Game
+ 1 WinTile associate 1 Game
+ 1 Player associate 1 Game
+ 1 Tile associate 1 Game
+ 1 Tile associate 1 Connection
+ 1 Connection associate 1 Tile
+ 1 ActionCard associate 1 Deck
+ 1 RollDieActionCard associate 1 Deck
+ 1 ConnectTilesActionCard associate 1 Deck
+ 1 RemoveConnectionActionCard associate 1 Deck
+ 1 TeleportActionCard associate 1 Deck
+ 1 LoseTurnActionCard associate 1 Deck
+ 1 ActionTile associate 1 Game
+ 1 NormalTile associate 1 Game
+ 1 Player associate 1 Game


+ 1 Game contain 1 TileO
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Player
+ 1 TileO contain 1 Game
+ 1 Deck contain 1 Game
+ 1 Die contain 1 Game
+ 1 WinTile contain 1 Game
+ 1 Player contain 1 Game
+ 1 Tile contain 1 Game
+ 1 Tile contain 1 Connection
+ 1 Connection contain 1 Tile
+ 1 ActionCard contain 1 Deck
+ 1 RollDieActionCard contain 1 Deck
+ 1 ConnectTilesActionCard contain 1 Deck
+ 1 RemoveConnectionActionCard contain 1 Deck
+ 1 TeleportActionCard contain 1 Deck
+ 1 LoseTurnActionCard contain 1 Deck
+ 1 ActionTile contain 1 Game
+ 1 NormalTile contain 1 Game
+ 1 Player contain 1 Game


+ Tile extends abstract Tile
+ ActionCard extends abstract ActionCard
+ RollDieActionCard extends ActionCard
+ ConnectTilesActionCard extends ActionCard
+ RemoveConnectionActionCard extends ActionCard
+ TeleportActionCard extends ActionCard
+ LoseTurnActionCard extends ActionCard
+ WinTile extends Tile
+ ActionTile extends Tile
+ NormalTile extends Tile
+ Player extends Player
result_presicion = 0.13513513513513514
result_recall = 0.25
result_F1 = 0.1754385964912281
---------------------2/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Color
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Player
+ 1 Game associate 1 abstract Tile
+ 1 Game associate 1 abstract ActionCard
+ 1 Game associate 1 ActionTile
+ 1 Game associate 1 NormalTile


+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 Color
+ 1 Game contain 1 TileO
+ 1 Game contain 1 Player
+ 1 Game contain 1 abstract Tile
+ 1 Game contain 1 abstract ActionCard
+ 1 Game contain 1 ActionTile
+ 1 Game contain 1 NormalTile


+ abstract Tile extends TileO
+ abstract ActionCard extends Deck
+ RollDieActionCard extends abstract ActionCard
+ ConnectTilesActionCard extends abstract ActionCard
+ RemoveConnectionActionCard extends abstract ActionCard
+ TeleportActionCard extends abstract ActionCard
+ LoseTurnActionCard extends abstract ActionCard
+ WinTile extends Tile
result_presicion = 0.3157894736842105
result_recall = 0.3
result_F1 = 0.3076923076923077
---------------------3/10------TiOA:
AI_answer_after_cut:
+ 1 Game contain 1 TileO
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Player
+ 1 TileO contain 0..* Tile
+ 1 TileO contain 0..* Connection
+ 1 Deck contain 32 ActionCard
+ 1 ActionTile associate 1 ActionCard
+ 1 NormalTile associate 0..* Player


+ 1 TileO contain 1 Game
+ 1 Tile contain 0..* Tile
+ 1 Tile contain 0..* Connection
+ 1 Deck contain 32 ActionCard


+ Tile extends abstract Tile
+ ActionCard extends abstract ActionCard
result_presicion = 0.5
result_recall = 0.2
result_F1 = 0.28571428571428575
---------------------4/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 TileO
+ 1 Game associate 0..* Player
+ 1 TileO associate 0..* Tile
+ 1 TileO associate 0..* ActionTile
+ 1 TileO associate 1 WinTile
+ 1 TileO associate 1 Deck
+ 1 TileO associate 1 Connection
+ 1 TileO associate 1 Die
+ 1 TileO associate 1 Game
+ 1 Deck associate 0..* ActionCard
+ 1 ActionTile associate 1 NormalTile
+ 1 ActionTile associate 1 ActionCard
+ 1 NormalTile associate 0..* Tile
+ 1 Player associate 1 Color


+ 1 Game contain 0..* Player
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 TileO
+ 1 TileO contain 0..* Tile
+ 1 TileO contain 0..* ActionTile
+ 1 TileO contain 1 WinTile
+ 1 TileO contain 1 Deck
+ 1 TileO contain 1 Connection
+ 1 TileO contain 1 Die
+ 1 TileO contain 1 Game
+ 1 Deck contain 0..* ActionCard
+ 1 ActionTile contain 1 NormalTile
+ 1 NormalTile contain 0..* Tile


+ Tile extends abstract Tile
+ ActionCard extends abstract ActionCard
+ RollDieActionCard extends ActionCard
+ ConnectTilesActionCard extends ActionCard
+ RemoveConnectionActionCard extends ActionCard
+ TeleportActionCard extends ActionCard
+ LoseTurnActionCard extends ActionCard
+ WinTile extends Tile
+ ActionTile extends Tile
+ NormalTile extends Tile
+ Player extends Color
result_presicion = 0.20689655172413793
result_recall = 0.3
result_F1 = 0.24489795918367346
---------------------5/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Color
+ 1 Game associate 0..* ActionCard
+ 1 Game associate 0..* Tile
+ 1 Game associate 0..* Player


+ 1 Game contain 0..* Player
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 TileO
+ 1 Game contain 0..* Tile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 Color
+ 1 Game contain 0..* ActionCard


+ Tile extends abstract Tile
+ ActionCard extends abstract ActionCard
+ WinTile extends Tile
+ ActionTile extends Tile
+ NormalTile extends Tile
+ Player extends Player
result_presicion = 0.35294117647058826
result_recall = 0.3
result_F1 = 0.3243243243243243
---------------------6/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 Game associate 1 TileO
+ 1 Game associate 0..* Player
+ 1 Game associate 0..* Tile
