---------------------1/10------TiOA:
AI_answer_after_cut:
+ 1 TileO associate 1 Game
+ 1 TileO associate 1 Deck
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Player
+ 1 Game associate 1 ActionTile
+ 1 Game associate 1 NormalTile
+ 1 Game associate 1 RollDieActionCard
+ 1 Game associate 1 ConnectTilesActionCard
+ 1 Game associate 1 RemoveConnectionActionCard
+ 1 Game associate 1 TeleportActionCard
+ 1 Game associate 1 LoseTurnActionCard
+ 1 Player associate 1 Color


+ 1 Game contain 2..4 Player
+ 1 Game contain 32 ActionCard
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 NormalTile
+ 1 Game contain 1 ActionTile
presicion = 0.3
recall = 0.5
F1 = 0.37499999999999994
---------------------2/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Player
+ 1 Game associate 1 TileO
+ 1 Deck associate 32 ActionCard
+ 1 TileO associate 1 Game
+ 1 TileO associate 1 Mode
+ 1 TileO associate 1 Deck
+ 1 TileO associate 1 Die
+ 1 TileO associate 1 WinTile
+ 1 TileO associate 1 Connection
+ 1 TileO associate 1 Player
+ 1 TileO associate 1 Tile
+ 1 Tile associate 1 WinTile
+ 1 Tile associate 1 Connection
+ 1 Tile associate 1 Player
+ 1 Tile associate 1 ActionTile
+ 1 Tile associate 1 NormalTile
+ 1 WinTile associate 1 Tile
+ 1 WinTile associate 1 Player
+ 1 Connection associate 1 Tile
+ 1 Connection associate 1 WinTile
+ 1 Connection associate 1 Player
+ 1 Player associate 1 Game
+ 1 Player associate 1 TileO
+ 1 Player associate 1 Tile
+ 1 Player associate 1 WinTile
+ 1 Player associate 1 Connection
+ 1 Player associate 1 Color
+ 1 ActionCard associate 1 Deck


+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 Player
+ 1 Deck contain 32 ActionCard
+ 1 TileO contain 1 Game
+ 1 TileO contain 1 Mode
+ 1 TileO contain 1 Deck
+ 1 TileO contain 1 Die
+ 1 TileO contain 1 WinTile
+ 1 TileO contain 1 Connection
+ 1 TileO contain 1 Player
+ 1 TileO contain 1 Tile
+ 1 Tile contain 1 WinTile
+ 1 Tile contain 1 Connection
+ 1 Tile contain 1 Player
+ 1 Tile contain 1 ActionTile
+ 1 Tile contain 1 NormalTile
+ 1 WinTile contain 1 Tile
+ 1 WinTile contain 1 Player
+ 1 Connection contain 1 Tile
+ 1 Connection contain 1 WinTile
+ 1 Connection contain 1 Player
+ 1 Player contain 1 Tile
+ 1 Player contain 1 WinTile
+ 1 Player contain 1 Connection
+ 1 ActionCard contain 1 Deck
presicion = 0.15384615384615385
recall = 0.5
F1 = 0.23529411764705882
---------------------3/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 Game associate 1 Mode
+ 1 TileO associate 1 Game
+ 1 TileO associate 1 Deck
+ 1 TileO associate 1 Die
+ 1 TileO associate 1 WinTile
+ 1 TileO associate 1 Player
+ 1 TileO associate 1 Mode
+ 1 Deck associate 1 Game
+ 1 Deck associate 1 TileO
+ 1 Deck associate 1 Die
+ 1 Deck associate 1 WinTile
+ 1 Deck associate 1 Player
+ 1 Deck associate 1 Mode
+ 1 Die associate 1 Game
+ 1 Die associate 1 TileO
+ 1 Die associate 1 Deck
+ 1 Die associate 1 WinTile
+ 1 Die associate 1 Player
+ 1 Die associate 1 Mode
+ 1 WinTile associate 1 Game
+ 1 WinTile associate 1 TileO
+ 1 WinTile associate 1 Deck
+ 1 WinTile associate 1 Die
+ 1 WinTile associate 1 Player
+ 1 WinTile associate 1 Mode
+ 1 Player associate 1 Game
+ 1 Player associate 1 TileO
+ 1 Player associate 1 Deck
+ 1 Player associate 1 Die
+ 1 Player associate 1 WinTile
+ 1 Player associate 1 Mode


+ 1 Game contain 0..* Connection
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 0..* Player
+ 1 TileO contain 0..* Connection
+ 1 TileO contain 1 WinTile
+ 1 TileO contain 1 Deck
+ 1 TileO contain 1 Die
+ 1 TileO contain 0..* Player
+ 1 Deck contain 0..* ActionCard
+ 1 WinTile contain 0..* Player
presicion = 0.1276595744680851
recall = 0.5
F1 = 0.20338983050847456
---------------------4/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Color
+ 1 Game associate 1 Player
+ 1 Game associate 0..* ActionTile
+ 1 Game associate 0..* NormalTile
+ 1 Game associate 0..* Connection
+ 1 Game associate 0..* Tile
+ 1 Game associate 0..* RollDieActionCard
+ 1 Game associate 0..* ConnectTilesActionCard
+ 1 Game associate 0..* RemoveConnectionActionCard
+ 1 Game associate 0..* TeleportActionCard
+ 1 Game associate 0..* LoseTurnActionCard
+ 1 Deck associate 0..* ActionCard
+ 1 Tile associate 0..* Tile
+ 1 Tile associate 1 Color
+ 1 Tile associate 0..* Connection
+ 1 Tile associate 0..* Player
+ 1 ActionTile associate 0..* Player
+ 1 NormalTile associate 0..* Player


+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Color
+ 1 Game contain 0..* Player
+ 1 Game contain 0..* ActionTile
+ 1 Game contain 0..* NormalTile
+ 1 Game contain 0..* Connection
+ 1 Game contain 0..* Tile
+ 1 Game contain 0..* RollDieActionCard
+ 1 Game contain 0..* ConnectTilesActionCard
+ 1 Game contain 0..* RemoveConnectionActionCard
+ 1 Game contain 0..* TeleportActionCard
+ 1 Game contain 0..* LoseTurnActionCard
+ 1 Deck contain 0..* ActionCard
+ 1 Tile contain 0..* Tile
+ 1 Tile contain 0..* Connection
+ 1 ActionTile contain 0..* Player
+ 1 NormalTile contain 0..* Player
presicion = 0.16129032258064516
recall = 0.4166666666666667
F1 = 0.2325581395348837
---------------------5/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 Game associate 1 Color
+ 1 Game associate 1 Mode
+ 1 TileO associate 0..* Game
+ 1 TileO associate 1 Deck
+ 1 TileO associate 1 Die
+ 1 TileO associate 1 WinTile
+ 1 TileO associate 1 Player
+ 1 TileO associate 1 Color
+ 1 TileO associate 1 Mode
