------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------Smart home automation system (SHAS):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
A smart home automation system (SHAS) offers various users to automatically manage smart home automation tasks. A smart home (located at a physical address) consists of several rooms, each of which may contain sensor devices and actuator (controller) devices of different types (e.g. temperature sensor, movement sensor, light controller, lock controller). Each sensor and actuator have a unique device identifier. Once a new sensor or actuator is activated or deactivated, SHAS will recognize the change and update its infrastructure map.

When SHAS is operational, a sensor device periodically provides sensor readings (recording the measured value and the timestamp). Similarly, a predefined set of control commands (e.g. lockDoor, turnOnHeating) can be sent to the actuator devices with the timestamp and the status of the command (e.g. requested, completed, failed, etc.). All sensor readings and control commands for a smart home are recorded by SHAS in an activity log.
Relevant alerts in a smart home can be set up and managed by its owner by setting up automation rules. An automation rule has a precondition and an action. The precondition is a Boolean expression constructed from relational terms connected by basic Boolean operators (AND, OR, NOT). Atomic relational terms may refer to rooms, sensors, actuators, sensor readings and control commands. The action is a sequence of control commands. For example, a sample rule could specify:
when actualTemperature by Device #1244 in Living Room < 18 and window is closed 
then turnOnHeating in Living Room
Automation rules can be created, edited, activated and deactivated by owners. Only deactivated rules can be edited. Rules can also depend on or conflict with other rules, thus a complex rule hierarchy can be designed. SHAS records whenever an active rule was triggered using a timestamp.

AI:### Enumerations:
1. DeviceType
   - TEMPERATURE_SENSOR
   - MOVEMENT_SENSOR
   - LIGHT_CONTROLLER
   - LOCK_CONTROLLER

2. CommandStatus
   - REQUESTED
   - COMPLETED
   - FAILED

### Classes:
1. SmartHome
   - address: String
   - rooms: List<Room>
   - infrastructureMap: Map<String, Device>

2. Room
   - name: String
   - sensors: List<SensorDevice>
   - actuators: List<ActuatorDevice>

3. SensorDevice
   - deviceId: String
   - readings: List<SensorReading>

4. ActuatorDevice
   - deviceId: String
   - commands: List<ControlCommand>

5. SensorReading
   - value: double
   - timestamp: Date

6. ControlCommand
   - command: String
   - timestamp: Date
   - status: CommandStatus

7. ActivityLog
   - smartHome: SmartHome
   - logs: List<ActivityEntry>

8. AutomationRule
   - precondition: String
   - action: List<String>
   - isActive: boolean
   - isEditable: boolean
   - dependentRules: List<AutomationRule>
   - conflictingRules: List<AutomationRule>

9. ActivityEntry
   - timestamp: Date
   - ruleTriggered: AutomationRule

### Attributes:
- SmartHome
  - address
  - rooms
  - infrastructureMap

- Room
  - name
  - sensors
  - actuators

- SensorDevice
  - deviceId
  - readings

- ActuatorDevice
  - deviceId
  - commands

- SensorReading
  - value
  - timestamp

- ControlCommand
  - command
  - timestamp
  - status

- AutomationRule
  - precondition
  - action
  - isActive
  - isEditable
  - dependentRules
  - conflictingRules

- ActivityEntry
  - timestamp
  - ruleTriggered"
"
"
"User:List all the classes and enumerations using format:
