---------------------1/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Color
+ 1 Game associate [0..*] Player
+ 1 Game associate [0..*] TileO
+ 1 Game associate [0..*] Tile
+ 1 Game associate [0..*] ActionCard
+ 1 Tile associate [0..*] Tile
+ 1 Tile associate [0..*] Connection
+ 1 Tile associate [0..*] ActionTile
+ 1 Tile associate [0..*] NormalTile
+ 1 Player associate [0..*] ActionCard
presicion = 0.6666666666666666
recall = 0.3333333333333333
F1 = 0.4444444444444444
---------------------2/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Die
+ 1 Game associate 1 TileO
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Color
+ 1 Game associate 1 Player
+ 1 TileO associate 1 Game
+ 1 TileO associate 0..* Tile
+ 1 TileO associate 0..* ActionTile
+ 1 TileO associate 0..* NormalTile
+ 1 TileO associate 0..* WinTile
+ 1 TileO associate 0..* Connection
+ 1 TileO associate 0..* Color
+ 1 TileO associate 0..* Player
+ 1 Tile associate 0..* Tile
+ 1 Tile associate 0..* Connection
+ 1 Tile associate 0..* Color
+ 1 ActionTile associate 0..* ActionCard
+ 1 ActionTile associate 0..* Tile
+ 1 NormalTile associate 0..* Tile
+ 1 WinTile associate 0..* Tile
+ 1 Connection associate 0..* Tile
+ 1 Connection associate 0..* Connection
+ 1 Player associate 0..* Tile


+ 1 Game contain 1 Deck
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Die
+ 1 Game contain 1 TileO
+ 1 Game contain 1 Connection
+ 1 Game contain 1 Color
+ 1 Game contain 1 Player
+ 1 TileO contain 0..* Tile
+ 1 TileO contain 0..* ActionTile
+ 1 TileO contain 0..* NormalTile
+ 1 TileO contain 0..* WinTile
+ 1 TileO contain 0..* Connection
+ 1 TileO contain 0..* Color
+ 1 TileO contain 0..* Player
+ 1 Tile contain 0..* Connection
+ 1 Tile contain 0..* Color
+ 1 ActionTile contain 0..* ActionCard
+ 1 ActionTile contain 0..* Tile
+ 1 NormalTile contain 0..* Tile
+ 1 WinTile contain 0..* Tile
+ 1 Connection contain 0..* Tile
+ 1 Connection contain 0..* Connection
+ 1 Player contain 0..* Tile
presicion = 0.2
recall = 0.5
F1 = 0.28571428571428575
---------------------3/10------TiOA:
AI_answer_after_cut:
+ 1 TileO associate 1 Game
+ 1 TileO associate 1 Deck
+ 1 TileO associate 1 Die
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Board
+ 1 Game associate 1 Player
+ 1 Game associate 1 ActionCard
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Board associate 1 Tile
+ 1 Tile associate 1 Connection
+ 1 ActionCard associate 1 Player
+ 1 ActionCard associate 1 Tile
+ 1 ActionCard associate 1 Game
+ 1 ActionCard associate 1 Board
+ 1 ActionCard associate 1 Deck
+ 1 ActionCard associate 1 WinTile
+ 1 ActionCard associate 1 Connection
+ 1 Player associate 1 Tile
+ 1 Player associate 1 Color


+ 1 Game contain 1 Board
+ 1 Game contain 1 Player
+ 1 Game contain 1 ActionCard
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Board contain 1 Tile
+ 1 ActionCard contain 1 Player
+ 1 ActionCard contain 1 Tile
+ 1 ActionCard contain 1 WinTile
+ 1 ActionCard contain 1 Connection
+ 1 Player contain 1 Color
presicion = 0.4166666666666667
recall = 0.4166666666666667
F1 = 0.4166666666666667
---------------------4/10------TiOA:
AI_answer_after_cut:
+ 1 TileO associate 1 Game
+ 1 TileO associate 1 Deck
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Player
+ 1 Game associate 1 abstract Tile
+ 1 Game associate 1 abstract ActionCard
+ 1 Game associate 1 ActionTile
+ 1 Game associate 1 NormalTile
+ 1 Player associate 1 RollDieActionCard
+ 1 Player associate 1 ConnectTilesActionCard
+ 1 Player associate 1 RemoveConnectionActionCard
+ 1 Player associate 1 TeleportActionCard
+ 1 Player associate 1 LoseTurnActionCard
+ 1 Player associate 1 WinTile
+ 1 Player associate 1 ActionTile
+ 1 Player associate 1 NormalTile


+ 1 Game contain 1 abstract Tile
+ 1 Game contain 1 abstract ActionCard
+ 1 Game contain 1 ActionTile
+ 1 Game contain 1 NormalTile
+ 1 Deck contain 32 abstract ActionCard
presicion = 0.3157894736842105
recall = 0.5
F1 = 0.3870967741935484
---------------------5/10------TiOA:
AI_answer_after_cut:
+ 1 TileO associate 1 Game
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
+ 1 Game associate 1 Player
+ 1 Game associate 1 Connection
+ 1 Game associate 1 Color
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Tile
+ 1 Game associate 1 ActionTile
+ 1 Game associate 1 NormalTile
+ 1 Game associate 1 RollDieActionCard
+ 1 Game associate 1 ConnectTilesActionCard
+ 1 Game associate 1 RemoveConnectionActionCard
+ 1 Game associate 1 TeleportActionCard
+ 1 Game associate 1 LoseTurnActionCard
+ 1 Player associate 1 Color


+ 1 Game contain 0..* Player
+ 1 Game contain 0..* Tile
+ 1 Game contain 1 Deck
+ 1 Game contain 1 Die
+ 1 Game contain 1 WinTile
+ 1 Game contain 1 Connection
+ 1 Game contain 1 Color
+ 1 Game contain 1 Mode
+ 1 Game contain 0..* ActionTile
+ 1 Game contain 0..* NormalTile
+ 1 Game contain 1 RollDieActionCard
+ 1 Game contain 1 ConnectTilesActionCard
+ 1 Game contain 1 RemoveConnectionActionCard
+ 1 Game contain 1 TeleportActionCard
+ 1 Game contain 1 LoseTurnActionCard
+ 1 Deck contain 0..* ActionCard
presicion = 0.2
recall = 0.5
F1 = 0.28571428571428575
---------------------6/10------TiOA:
AI_answer_after_cut:
+ 1 Game associate 1 Mode
+ 1 Game associate 1 Deck
+ 1 Game associate 1 Die
+ 1 Game associate 1 WinTile
