------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------Team Sports Scouting (TSS):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
The Team Sports Scouting System is used by various employees of the club, including the head coach, the director of the club and the scouts. It is the role of the head coach to identify designated player profiles for future signings, which includes designated target positions for a player (e.g. GK for goalkeeper, LB for left back, etc.), and other player attributes (identified by a name and a value).

Scouts may note players a long list who seem to match a designated target profile at any time. This long list is periodically evaluated by the head scout when setting up scouting assignments for his team to investigate a specific player more thoroughly. As the completion of a scouting assignment, the scout submits a scouting report about the player, which includes the pros and cons of the player as well as a recommendation (e.g. key player, first team player, reserve team player, prospective player, not a good signing). 

After comparing first scouting results for a designated player profile, the head coach and the head scout decide upon which players to move to the short list. Several other rounds of scouting can be carried out for each short-listed player as part of scouting assignments-some of which is carried out by the head scout himself. If a player is finally recommended for signing by the head scout, the director makes an official offer for the player.

AI:### Enumerations:
1. PlayerPosition
   - GK (Goalkeeper)
   - LB (Left Back)
   - ...

2. PlayerRecommendation
   - Key Player
   - First Team Player
   - Reserve Team Player
   - Prospective Player
   - Not a Good Signing

### Classes:
1. Employee
   - Attributes:
     - name: String
     - position: String

2. HeadCoach
   - Attributes:
     - designatedPlayerProfiles: List<PlayerProfile>

3. Scout
   - Attributes:
     - longList: List<Player>
     - scoutingAssignments: List<ScoutingAssignment>

4. HeadScout
   - Attributes:
     - scoutingReports: List<ScoutingReport>

5. Player
   - Attributes:
     - name: String
     - position: PlayerPosition
     - attributes: Map<String, String>

6. PlayerProfile
   - Attributes:
     - targetPositions: List<PlayerPosition>
     - otherAttributes: Map<String, String>

7. ScoutingAssignment
   - Attributes:
     - scout: Scout
     - player: Player

8. ScoutingReport
   - Attributes:
     - player: Player
     - pros: List<String>
     - cons: List<String>
     - recommendation: PlayerRecommendation

9. Director
   - Attributes:
     - officialOffers: List<Player>

### Attributes:
- Player
  - name: String
  - position: PlayerPosition
  - attributes: Map<String, String>

- PlayerProfile
  - targetPositions: List<PlayerPosition>
  - otherAttributes: Map<String, String>

- ScoutingAssignment
  - scout: Scout
  - player: Player

- ScoutingReport
  - player: Player
  - pros: List<String>
  - cons: List<String>
  - recommendation: PlayerRecommendation"
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:Enumerations:
1. PlayerPosition(GK, LB, ...): Represents the different designated target positions for a player to be scouted.
2. PlayerRecommendation(Key Player, First Team Player, ...): Represents the recommendations that can be made for a scouted player.

Classes:
