------------------------------------------------------------
------------------------------------------------------------
---------------------1/10------Smart home automation system (SHAS):
------------------------------------------------------------
---------------------Prediction AI:
"User:Generate the lists of enumerations, classes and attributes from a given <Description>.
#Description 
A smart home automation system (SHAS) offers various users to automatically manage smart home automation tasks. A smart home (located at a physical address) consists of several rooms, each of which may contain sensor devices and actuator (controller) devices of different types (e.g. temperature sensor, movement sensor, light controller, lock controller). Each sensor and actuator have a unique device identifier. Once a new sensor or actuator is activated or deactivated, SHAS will recognize the change and update its infrastructure map.

When SHAS is operational, a sensor device periodically provides sensor readings (recording the measured value and the timestamp). Similarly, a predefined set of control commands (e.g. lockDoor, turnOnHeating) can be sent to the actuator devices with the timestamp and the status of the command (e.g. requested, completed, failed, etc.). All sensor readings and control commands for a smart home are recorded by SHAS in an activity log.
Relevant alerts in a smart home can be set up and managed by its owner by setting up automation rules. An automation rule has a precondition and an action. The precondition is a Boolean expression constructed from relational terms connected by basic Boolean operators (AND, OR, NOT). Atomic relational terms may refer to rooms, sensors, actuators, sensor readings and control commands. The action is a sequence of control commands. For example, a sample rule could specify:
when actualTemperature by Device #1244 in Living Room < 18 and window is closed 
then turnOnHeating in Living Room
Automation rules can be created, edited, activated and deactivated by owners. Only deactivated rules can be edited. Rules can also depend on or conflict with other rules, thus a complex rule hierarchy can be designed. SHAS records whenever an active rule was triggered using a timestamp.

AI:### Enumerations:
1. DeviceType
2. SensorReadingStatus
3. CommandStatus
4. RuleStatus

### Classes:
1. SmartHome
   - Attributes:
     - address: String

2. Room
   - Attributes:
     - name: String

3. SensorDevice
   - Attributes:
     - deviceId: String
     - room: Room

4. ActuatorDevice
   - Attributes:
     - deviceId: String
     - room: Room
     - deviceType: DeviceType

5. SensorReading
   - Attributes:
     - value: double
     - timestamp: Date
     - device: SensorDevice
     - status: SensorReadingStatus

6. ControlCommand
   - Attributes:
     - command: String
     - timestamp: Date
     - device: ActuatorDevice
     - status: CommandStatus

7. ActivityLog
   - Attributes:
     - entries: List<Entry>

8. AutomationRule
   - Attributes:
     - precondition: String
     - action: List<String>
     - status: RuleStatus

### Attributes:
1. DeviceId
2. address
3. name
4. value
5. timestamp
6. status
7. DeviceType
8. SensorReadingStatus
9. CommandStatus
10. RuleStatus
11. entries
12. precondition
13. action"
"
"
"User:List all the classes and enumerations using format:
Enumerations:
1.enumeration(literals):[one-sentence rationale]
2.enumeration(literals):[one-sentence rationale]
...
Classes:
1.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
2.classname(attributeName1: attributeType1, attributeName2: attributeType2 ):[one-sentence rationale]
...

AI:### Enumerations:
1. DeviceType (TEMPERATURE_SENSOR, MOVEMENT_SENSOR, LIGHT_CONTROLLER, LOCK_CONTROLLER): Device types for sensor and actuator devices in a smart home.
