------------------------------------------------------------
------------------------------------------------------------
---------------------1/30------Smart home automation system (SHAS):
------------------------------------------------------------
---------------------Prediction AI:
 O  Class:CommandStatus   Oracle:CommandStatus 
   O  Attribute:Requested  Oracle:Requested 
   O  Attribute:Completed  Oracle:Completed 
   O  Attribute:Failed  Oracle:Failed 
 O  Class:SmartHome   Oracle:SmartHome
   X  Attribute:Address 
   X  Attribute:Rooms 
 O  Class:Room   Oracle:Room
   X  Attribute:Name 
   X  Attribute:SensorDevices 
   X  Attribute:ActuatorDevices 
 O  Class:SensorDevice   Oracle:SensorDevice
   X  Attribute:DeviceId 
   X  Attribute:DeviceType 
   X  Attribute:SensorReadings 
 O  Class:ActuatorDevice   Oracle:ActuatorDevice
   X  Attribute:DeviceId 
   X  Attribute:DeviceType 
   X  Attribute:ControlCommands 
 O  Class:SensorReading   Oracle:SensorReading
   O  Attribute:Value  Oracle:value 
   X  Attribute:Timestamp 
 O  Class:ControlCommand   Oracle:ControlCommand
   X  Attribute:Command 
   X  Attribute:Timestamp 
   O  Attribute:CommandStatus  Oracle:commandStatus 
 O  Class:ActivityLog   Oracle:ActvityLog
   X  Attribute:SensorReadings 
   X  Attribute:ControlCommands 
 X  Class:DeviceType 
   X  Attribute:TemperatureSensor 
   X  Attribute:MovementSensor 
   X  Attribute:LightController 
   X  Attribute:LockController 
 X  Class:AutomationRule 
   X  Attribute:Precondition 
   X  Attribute:Action 
   X  Attribute:IsActive 
   X  Attribute:IsEditable 
   X  Attribute:DependentRules 
 O  Class:RuleTrigger   Oracle:abstract RuntimeElement 
   O  Attribute:Timestamp  Oracle:timestamp 
------------------------------------------------------------
------------------------------------------------------------
------------------------------------------------------------
------------------------------------------------------------
---------------------Baseline AI:
 O  Class:SmartHome  Oracle:SmartHome
   X  Attribute:address 
 O  Class:Room  Oracle:Room
   X  Attribute:name 
   X  Attribute:devices 
 O  Class:ControlCommand  Oracle:ControlCommand
   X  Attribute:deviceId 
   X  Attribute:timestamp 
   X  Attribute:status 
 O  Class:ActivityLog  Oracle:ActvityLog
   X  Attribute:entries 
 O  Class:AlertRule  Oracle:AlertRule
   X  Attribute:precondition 
   X  Attribute:actions 
   X  Attribute:isActive 
 O  Class:StatusEnum  Oracle:CommandStatus  
   O  Attribute:REQUESTED  Oracle:Requested 
   O  Attribute:COMPLETED  Oracle:Completed 
   O  Attribute:FAILED  Oracle:Failed 
 O  Class:OperatorEnum  Oracle:BinaryOp  
   O  Attribute:AND  Oracle:AND 
   O  Attribute:OR  Oracle:OR 
   X  Attribute:NOT 
 X  Class:Device
   X  Attribute:deviceId 
 X  Class:Sensor
   X  Attribute:deviceId 
   X  Attribute:readings 
 X  Class:Actuator
   X  Attribute:deviceId 
 X  Class:AutomationRule
   X  Attribute:precondition 
   X  Attribute:actions 
   X  Attribute:isActive 
------------------------------------------------------------
------------------------------------------------------------
------------------------------------------------------------
---------------------2/30------Smart home automation system (SHAS):
------------------------------------------------------------
---------------------Prediction AI:
 O  Class:CommandStatus   Oracle:CommandStatus 
   O  Attribute:requested  Oracle:Requested 
   O  Attribute:completed  Oracle:Completed 
   O  Attribute:failed  Oracle:Failed 
 O  Class:SmartHome  Oracle:SmartHome
   X  Attribute:address 
   X  Attribute:rooms 
   X  Attribute:infrastructureMap 
   X  Attribute:DeviceType 
 O  Class:Room  Oracle:Room
   X  Attribute:name 
   X  Attribute:sensors 
   X  Attribute:actuators 
 O  Class:SensorDevice  Oracle:SensorDevice
   X  Attribute:deviceId 
   X  Attribute:readings 
 O  Class:ActuatorDevice  Oracle:ActuatorDevice
   X  Attribute:deviceId 
   X  Attribute:commands 
 O  Class:SensorReading  Oracle:SensorReading
   O  Attribute:value  Oracle:value 
   X  Attribute:timestamp 
 O  Class:ControlCommand  Oracle:ControlCommand
   X  Attribute:command 
   X  Attribute:timestamp 
   X  Attribute:status 
 O  Class:ActivityLog  Oracle:ActvityLog
   X  Attribute:sensorReadings 
   X  Attribute:controlCommands 
 X  Class:DeviceType 
   X  Attribute:sensor 
   X  Attribute:sensor 
   X  Attribute:controller 
   X  Attribute:controller 
 X  Class:AutomationRule
   X  Attribute:precondition 
   X  Attribute:action 
 X  Class:BooleanExpression
