---------------------1/10------DBA:
AI_answer_after_cut:
+ 1 User associate 1..* PlayedGame
+ 1 User associate 1..* PlayedBlockAssignment
+ 1 User associate 1..* PlayedBall
+ 1 User associate 1..* PlayedPaddle
+ 1 User associate 1..* HallOfFameEntry
+ 1 User associate 1..* BlockAssignment
+ 1 User associate 1..* Player
+ 1 User associate 0..1 Admin
+ 1 Admin associate 1 Game
+ 1 Game associate 1 HallOfFame
+ 1 Game associate 1..* Level
+ 1 Game associate 1 Paddle
+ 1 Game associate 1 Ball
+ 1 Game associate 1..* Block
+ 1 Level associate 1..* BlockAssignment
+ 1 Level associate 1..* Block


+ 1 Game contain 1 HallOfFame
+ 1 Game contain 1 Paddle
+ 1 Game contain 1 Ball
+ 1 Game contain 1..* Level
+ 1 Level contain 1..* BlockAssignment
+ 1 Level contain 1..* Block
presicion = 0.3
recall = 0.3157894736842105
F1 = 0.3076923076923077
---------------------2/10------DBA:
AI_answer_after_cut:
+ 1 User associate 1..* PlayedGame
+ 1 Admin associate 1 Game
+ 1 Game associate 1..* Level
+ 1 Game associate 1 HallOfFameEntry
+ 1 Level associate 1..* BlockAssignment
+ 1 Level associate 1 PlayedGame
+ 1 PlayedGame associate 1..* PlayedBlockAssignment
+ 1 PlayedGame associate 1 PlayedBall
+ 1 PlayedGame associate 1 PlayedPaddle
+ 1 PlayedGame associate 1 Player


+ 1 Game contain 1 HallOfFameEntry
+ 1 Level contain 1..* BlockAssignment
presicion = 0.5
recall = 0.3157894736842105
F1 = 0.3870967741935484
---------------------3/10------DBA:
AI_answer_after_cut:
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* Game
+ 1 User associate 0..* BlockAssignment
+ 1 Game associate 0..* Level
+ 1 Game associate 1 Admin
+ 1 Game associate 1 HallOfFameEntry
+ 1 Level associate 0..* Block
+ 1 Level associate 1 Paddle
+ 1 Level associate 1 Ball
+ 1 PlayedGame associate 1 PlayedPaddle
+ 1 PlayedGame associate 1 PlayedBall
+ 1 PlayedGame associate 0..* PlayedBlockAssignment
+ 1 PlayedGame associate 1 Player


+ 1 Game contain 0..* Level
+ 1 User contain 0..* PlayedGame
presicion = 0.3333333333333333
recall = 0.2631578947368421
F1 = 0.29411764705882354
---------------------4/10------DBA:
AI_answer_after_cut:
+ 1 User associate 1..* PlayedGame
+ 1 Admin associate 1 Game
+ 1 Game associate 1..* Level
+ 1 Game associate 1 HallOfFameEntry
+ 1 Game associate 1..* Block
+ 1 Level associate 1..* BlockAssignment
+ 1 Level associate 1 Paddle
+ 1 Level associate 1 Ball
+ 1 PlayedGame associate 1..* PlayedBlockAssignment
+ 1 PlayedGame associate 1 PlayedBall
+ 1 PlayedGame associate 1 PlayedPaddle
+ 1 PlayedGame associate 1 Player
+ 1 Player associate 1 User
presicion = 0.5384615384615384
recall = 0.3684210526315789
F1 = 0.4375
---------------------5/10------DBA:
AI_answer_after_cut:
+ 1 User associate 0..1 Player
+ 1 User associate 0..1 Admin
+ 1 Admin associate 1 Game
+ 1 Game associate 1..* Block
+ 1 Game associate 1..* Level
+ 1 Level associate 1..* BlockAssignment
+ 1 Level associate 1 Paddle
+ 1 Level associate 1 Ball
+ 1 Game associate 1 HallOfFameEntry
+ 1 Player associate 1..* PlayedGame
+ 1 PlayedGame associate 1 PlayedBall
+ 1 PlayedGame associate 1 PlayedPaddle
+ 1 PlayedGame associate 1..* PlayedBlockAssignment
+ 1 Player associate 1..* HallOfFameEntry


+ 1 Game contain 1 HallOfFameEntry
+ 1 Game contain 1..* Level
+ 1 Level contain 1..* BlockAssignment
+ 1 Level contain 1 Paddle
+ 1 Level contain 1 Ball
presicion = 0.3684210526315789
recall = 0.3684210526315789
F1 = 0.3684210526315789
---------------------6/10------DBA:
AI_answer_after_cut:
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 User associate 0..* PlayedGame
+ 1 Game associate 0..* Level
+ 1 Game associate 0..* HallOfFameEntry
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Game associate 0..* PlayedGame
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 Level associate 0..* BlockAssignment
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 BlockAssignment associate 1 Block
+ 1 PlayedGame associate 1 PlayedBall
+ 1 PlayedGame associate 1 PlayedPaddle
+ 1 PlayedGame associate 1 PlayedBlockAssignment
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
+ 1 PlayedGame associate 1 Player
